"","tweet","date","lat","lon","isretweet","retweeted","retweetcount","favoritecount","favorited","score"
"145","The baby born to a man who was a woman who got pregnant by a woman who was a man https://t.co/MvDK9VfmcJ ... by @Laura_DDE_ via @c0nvey","2016-09-23 17:11:50",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"146","Kate Bornstein, other gender radicals, founded transgender movement on social constructionism and all gender is drag ideas of Judith Butler","2016-09-23 18:27:55",NA,NA,"FALSE","FALSE","0","0","FALSE",-2
"147","RT @antoniodelotero: how about you just say ""transgender couple has a child"" https://t.co/ZVzyl1MQzf","2016-09-23 19:24:16",NA,NA,"TRUE","FALSE","233","0","FALSE",0
"148","@Ptodemos @ToniMZ81 looking for it.  It's the one that got the transgender for senate to unfollow me...","2016-09-22 06:18:46",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"149","Nonprofit: Chelsea Manning Faces Two Weeks in Solitary: A transgender soldier imprisoned in Kansas for ... https://t.co/4KPnYRO7W6 #army","2016-09-23 19:02:47",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"150","LEAVENWORTH, Kan. (AP) ‚Äì A nonprofit group says a transgender soldier imprisoned in Kansas for leaking classified information faces u...","2016-09-23 18:10:57",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"151","RT @bk17__: RT @MailOnline: The baby born to a man who was a woman who got pregnant by a woman who was a man https://t.co/j71QJJV11G https:‚Ä¶","2016-09-23 18:54:01",NA,NA,"TRUE","FALSE","39","0","FALSE",0
"152","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 19:24:23",NA,NA,"TRUE","FALSE","707","0","FALSE",-2
"153","@BeausBoy not even transgender people understand it Tbh","2016-09-20 10:15:38",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"154","RT @glaad: Notable bi+ and transgender leaders to know about this #BiWeek https://t.co/KpW5xjoAYZ #BiVisiblityDay","2016-09-23 19:09:56",NA,NA,"TRUE","FALSE","4","0","FALSE",0
"155","RT @margar45: Will this Mississippi murder be the first federal hate crime with a transgender victim?, @sunherald https://t.co/xGatKIrt9D","2016-09-23 19:18:50",NA,NA,"TRUE","FALSE","3","0","FALSE",-3
"156","""The bathroom with its gender-binary regime ... is one of the signatures of the afterlife of slavery."" https://t.co/eTtgC5vShz","2016-09-18 11:14:29",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"157","Transgender Navy SEAL Humiliated at Airport Screening

https://t.co/YcHWTnRu8G","2016-09-23 14:56:13",NA,NA,"FALSE","FALSE","1","0","FALSE",0
"158","HYD*PRC enthusiastic about Minnesota Student Survey attention to transgender youth https://t.co/vWWOHJdl4v https://t.co/2huWVlZbJ7","2016-09-23 18:02:45",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"159","RT @Jamie_French: Pantyhose, for no reason tonight... #jamiefrench #foot #feet #transgender #pantyhose #nylons #toes https://t.co/eOM9Iyz6Do","2016-09-23 18:07:19",NA,NA,"TRUE","FALSE","16","0","FALSE",0
"160","Translation :
A transgender couple had a baby https://t.co/TD2sGC6wZn","2016-09-23 17:42:12",NA,NA,"FALSE","FALSE","3","2","FALSE",0
"161","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 19:21:10",NA,NA,"TRUE","FALSE","700","0","FALSE",-2
"162","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 19:21:10",NA,NA,"TRUE","FALSE","700","0","FALSE",-2
"163","RT @neutrois: An inspiration to so many #transgender folks, @AydianDowling talks about who has inspired HIM. 
https://t.co/756Z11QoZD","2016-09-23 19:06:40",NA,NA,"TRUE","FALSE","1","0","FALSE",1
"164","Elgin schools' top admin stands firmly by district's decision to allow locker room access to transgender student https://t.co/QHspyOMUwI","2016-09-23 03:59:48",NA,NA,"FALSE","FALSE","0","2","FALSE",1
"165","RT @neutrois: An inspiration to so many #transgender folks, @AydianDowling talks about who has inspired HIM. 
https://t.co/756Z11QoZD","2016-09-23 19:06:40",NA,NA,"TRUE","FALSE","1","0","FALSE",1
"166","RT @jsamueledwards1: Elder Oaks, an LDS Apostle, promotes &amp; praises a FAKED Research Study claiming Transgender is a Mental Illness. https:‚Ä¶","2016-09-23 18:32:35",NA,NA,"TRUE","FALSE","1","0","FALSE",-1
"167","RT @Jamie_French: Pantyhose, for no reason tonight... #jamiefrench #foot #feet #transgender #pantyhose #nylons #toes https://t.co/eOM9Iyz6Do","2016-09-23 18:07:19",NA,NA,"TRUE","FALSE","16","0","FALSE",0
"168","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 19:22:28",NA,NA,"TRUE","FALSE","701","0","FALSE",-2
"169","RT @SPINDLER666: Transgender couple has child** https://t.co/Hxg9fgtsb9","2016-09-23 19:11:23",NA,NA,"TRUE","FALSE","100","0","FALSE",0
"170","Jill Soloway on ‚ÄòTransparent‚Äô Season 3, Future of Feminism and Confronting Privilege https://t.co/JJ4BH00Iqr https://t.co/qJ3gB6elbg","2016-09-23 18:54:10",NA,NA,"FALSE","FALSE","0","0","FALSE",2
"171","Breakdowns and breakthroughs of a transgender student @ASU
https://t.co/aDztBhdYpG
via @shawnatruong_ https://t.co/t2OirZn5HR","2016-09-23 16:00:29",NA,NA,"FALSE","FALSE","2","7","FALSE",1
"172","RT @JHB12Three: Sen. Mike Lee Has 37-Point Lead Over Transgender Opponent - Does that make Lee a bigot? https://t.co/6Xop2fNQQz via @Breitb‚Ä¶","2016-09-23 18:57:11",NA,NA,"TRUE","FALSE","1","0","FALSE",0
"173","FAM Ì†ΩÌ∏≥ RT @MailOnline The baby born to a man who was a woman who got pregnant by a woman who was a man https://t.co/c1DtbQKa6v","2016-09-23 16:42:44",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"174","'Transparent' Actor Jeffrey Tambor Says He Found His Dream Role In Maura: Tambor plays a transgender woman in... https://t.co/YXXASM7v4W","2016-09-23 02:39:28",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"175","@coreopsismajor featuring a transgender singer. A lot of the fans are also gender non comforming. Next place after that was Penguicon.","2016-09-23 14:08:53",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"176","""The bathroom with its gender-binary regime ... is one of the signatures of the afterlife of slavery."" https://t.co/eTtgC5vShz","2016-09-18 11:14:29",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"177","FAM Ì†ΩÌ∏≥ RT @MailOnline The baby born to a man who was a woman who got pregnant by a woman who was a man https://t.co/c1DtbQKa6v","2016-09-23 16:42:44",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"178",".@sdu46 schools CEO stands by his decision to accommodate transgender student #Elgin https://t.co/sMLuRIKY8h via @dailyherald","2016-09-23 18:20:31",NA,NA,"FALSE","FALSE","0","1","FALSE",0
"179","RT @antoniodelotero: how about you just say ""transgender couple has a child"" https://t.co/ZVzyl1MQzf","2016-09-23 19:24:15",NA,NA,"TRUE","FALSE","233","0","FALSE",0
"180","@DingusMasta @depthsofdaabyss @Brett_Venerable made fun of GLOSS for being transgender when their main artistic purpose is to empower","2016-09-22 04:59:22",NA,NA,"FALSE","FALSE","0","3","FALSE",2
"181","RT @JHB12Three: Sen. Mike Lee Has 37-Point Lead Over Transgender Opponent - Does that make Lee a bigot? https://t.co/6Xop2fNQQz via @Breitb‚Ä¶","2016-09-23 18:57:11",NA,NA,"TRUE","FALSE","1","0","FALSE",0
"182","Transgender woman says New Orleans jail staff failed to stop her rape https://t.co/cTFBUFSSOv","2016-09-23 17:46:44",NA,NA,"FALSE","FALSE","0","0","FALSE",-2
"183","RT @bk17__: RT @MailOnline: The baby born to a man who was a woman who got pregnant by a woman who was a man https://t.co/j71QJJV11G https:‚Ä¶","2016-09-23 18:51:52",NA,NA,"TRUE","FALSE","39","0","FALSE",0
"184","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 19:24:13",NA,NA,"TRUE","FALSE","707","0","FALSE",-2
"185","Sea Change

A little over two months ago, the American military lifted its ban on transgender troops.  A week... https://t.co/frjHLwMaHZ","2016-09-18 18:05:44",NA,NA,"FALSE","FALSE","0","1","FALSE",0
"186","RT @glaad: Notable bi+ and transgender leaders to know about this #BiWeek https://t.co/KpW5xjoAYZ #BiVisiblityDay","2016-09-23 19:07:23",NA,NA,"TRUE","FALSE","4","0","FALSE",0
"187","I liked a @YouTube video https://t.co/SoG9PVB26m Testes To Ovaries Conversion for MTF Works Fast! Transgender Subliminals Frequencies","2016-09-23 19:07:22",NA,NA,"FALSE","FALSE","0","0","FALSE",3
"188","""As a Catholic school, our principal mission is to form students in the faith and we must always be true to the... https://t.co/Q8yECK18iz","2016-09-16 16:31:32",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"189","RT @mnmsba: Federal court orders Wisconsin district to accommodate transgender student https://t.co/ECbPZv5NBD","2016-09-23 13:02:35",NA,NA,"TRUE","FALSE","3","0","FALSE",0
"190","HYD*PRC enthusiastic about Minnesota Student Survey attention to transgender youth https://t.co/545lWIzY6i https://t.co/j2gPLf8prw","2016-09-23 18:00:54",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"191","@MailOnline @AmandaTVo just say transgender Jesus Christ t","2016-09-23 17:58:34",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"192","RT @twentybelow: *a transgender couple had a baby. there u go. that's all the title needed to be. stop making it seem ridiculous https://t.‚Ä¶","2016-09-23 17:35:58",NA,NA,"TRUE","FALSE","2","0","FALSE",-1
"193","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 19:20:48",NA,NA,"TRUE","FALSE","700","0","FALSE",-2
"194","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 19:20:48",NA,NA,"TRUE","FALSE","700","0","FALSE",-2
"195","An inspiration to so many #transgender folks, @AydianDowling talks about who has inspired HIM. 
https://t.co/756Z11QoZD","2016-09-23 19:06:24",NA,NA,"FALSE","FALSE","1","1","FALSE",1
"196","'Transparent' Actor Jeffrey Tambor Says He Found His Dream Role In Maura: Tambor plays a transgender woman in... https://t.co/YXXASM7v4W","2016-09-23 02:39:28",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"197","An inspiration to so many #transgender folks, @AydianDowling talks about who has inspired HIM. 
https://t.co/756Z11QoZD","2016-09-23 19:06:24",NA,NA,"FALSE","FALSE","1","1","FALSE",1
"198","#ampublished #amwriting #transgender Metamorphosis in Transliving Magazine! First milestone met! https://t.co/Rrcq4ucxpE","2016-09-23 18:00:46",NA,NA,"FALSE","FALSE","0","2","FALSE",0
"199","RT @kamrinMFlilley: So if you hit a transgender, would it count as hitting a girl or what ? I'm jw Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç","2016-09-23 18:00:16",NA,NA,"TRUE","FALSE","2","0","FALSE",0
"200","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 19:21:59",NA,NA,"TRUE","FALSE","701","0","FALSE",-2
"201","RT @ElisaHahnK5: .@seattlechildren's formally announces new transgender clinic today. Here is our story we broke earlier this month. https:‚Ä¶","2016-09-23 19:09:41",NA,NA,"TRUE","FALSE","1","0","FALSE",-1
"202","@Davey_pigeon This is a general tweet. I'm just saying because there are transgender people in this world, and we can learn from them.","2016-09-23 18:50:22",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"203","Throwing a medical lifeline to the transgender community     - CNET https://t.co/CAZBXEUKAl","2016-09-23 15:53:15",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"204","Sen. Mike Lee Has 37-Point Lead Over Transgender Opponent - Does that make Lee a bigot? https://t.co/6Xop2fNQQz via @BreitbartNews","2016-09-23 18:02:57",NA,NA,"FALSE","FALSE","1","2","FALSE",0
"205","How mainstream transgender appeals to bathroom privacy and equality buy into the sanitization of American spaces... https://t.co/8PbLpSUxzR","2016-09-23 16:41:15",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"206","Transgender Models Will Cover Harper‚Äôs Bazaar for the First Time https://t.co/kfq8uqwBjS https://t.co/6e69tI5lcx","2016-09-23 02:22:45",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"207","Stop calling transgender men ""her."" It's a lie.  A man dressed as a woman is not a woman. A man taking estrogen is not a woman.","2016-09-23 00:50:49",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"208","The fact that she's transgender is totally irrelevant https://t.co/RJIzf46TlB","2016-09-17 23:17:31",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"209","How mainstream transgender appeals to bathroom privacy and equality buy into the sanitization of American spaces... https://t.co/8PbLpSUxzR","2016-09-23 16:41:15",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"210","Chelsea Manning Sentenced to 14 Days in Solitary Confinement After Suicide Attempt https://t.co/900KTqbZnm","2016-09-23 18:07:04",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"211","RT @antoniodelotero: how about you just say ""transgender couple has a child"" https://t.co/ZVzyl1MQzf","2016-09-23 19:24:10",NA,NA,"TRUE","FALSE","233","0","FALSE",0
"212","@depthsofdaabyss @DingusMasta @Brett_Venerable you do know that Whirr specifically made fun of G.L.O.S.S. bc there transgender, right?","2016-09-22 04:46:59",NA,NA,"FALSE","FALSE","0","2","FALSE",2
"213","Sen. Mike Lee Has 37-Point Lead Over Transgender Opponent - Does that make Lee a bigot? https://t.co/6Xop2fNQQz via @BreitbartNews","2016-09-23 18:02:57",NA,NA,"FALSE","FALSE","1","2","FALSE",0
"214","The baby born to a man who was a woman who got pregnant by a woman who was a man https://t.co/MvDK9VfmcJ ... by @Laura_DDE_ via @c0nvey","2016-09-23 17:11:50",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"215","RT @bk17__: RT @MailOnline: The baby born to a man who was a woman who got pregnant by a woman who was a man https://t.co/j71QJJV11G https:‚Ä¶","2016-09-23 18:51:28",NA,NA,"TRUE","FALSE","39","0","FALSE",0
"216","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 19:23:49",NA,NA,"TRUE","FALSE","707","0","FALSE",-2
"217","Memo to the Washington Post: The Bible Does Reject 'Transgender' Behavior | The Stream https://t.co/f3cJsqHqAj","2016-09-17 16:27:53",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"218","RT @glaad: Notable bi+ and transgender leaders to know about this #BiWeek https://t.co/KpW5xjoAYZ #BiVisiblityDay","2016-09-23 19:05:07",NA,NA,"TRUE","FALSE","4","0","FALSE",0
"219","Nonprofit: Chelsea Manning Faces Two Weeks in Solitary: A transgender soldier imprisoned in Kansas for ... https://t.co/22HoZr7fvt #army","2016-09-23 19:02:53",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"220","RT @CutterStreeby: ""Blackness troubles gender ... Blackness makes for gender trouble."" https://t.co/EGS2zVegA3 https://t.co/uolCPP49V4","2016-09-16 10:20:54",NA,NA,"TRUE","FALSE","1","0","FALSE",-2
"221","RT @mnmsba: Federal court orders Wisconsin district to accommodate transgender student https://t.co/ECbPZv5NBD","2016-09-23 12:56:16",NA,NA,"TRUE","FALSE","3","0","FALSE",0
"222","RT @mnmsba: Federal court orders Wisconsin district to accommodate transgender student https://t.co/ECbPZv5NBD","2016-09-23 17:52:13",NA,NA,"TRUE","FALSE","3","0","FALSE",0
"223","RT @Jamie_French: Recording the Halloween episode of the Approximate Podcast. https://t.co/fFOy9YzL3a #leather #transgender #approximatepod‚Ä¶","2016-09-23 17:54:34",NA,NA,"TRUE","FALSE","7","0","FALSE",0
"224","Let's clear up some confusion around Cisgender vs. Transgender vs. Gender Fluid. https://t.co/H0voqEP8rr","2016-09-23 17:35:23",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"225","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 19:19:35",NA,NA,"TRUE","FALSE","700","0","FALSE",-2
"226","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 19:19:35",NA,NA,"TRUE","FALSE","700","0","FALSE",-2
"227","Nigga this is hella confusing all y'all L had to say was transgender couple who let y'all graduate college? https://t.co/e9c7r3XVJ7","2016-09-23 19:04:42",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"228","Transgender Models Will Cover Harper‚Äôs Bazaar for the First Time https://t.co/kfq8uqwBjS https://t.co/6e69tI5lcx","2016-09-23 02:22:45",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"229","Nigga this is hella confusing all y'all L had to say was transgender couple who let y'all graduate college? https://t.co/e9c7r3XVJ7","2016-09-23 19:04:42",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"230","50 Cent‚Äôs Baby Mama &amp; Young Thug‚Äôs Transgender Ex Blast 50 Cent! https://t.co/RCW1uAGtyF","2016-09-23 17:54:35",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"231","I liked a @YouTube video https://t.co/4JMC0iSwjU Jeffrey Tambor Calls Out Social Injustice, Transgender Actors &amp; Personal Racist","2016-09-23 17:55:20",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"232","@NBCNews like 2 see that 20% stand behind him when he repeals same sex marriage, rights 4 transgender n passes bill‚Ä¶ https://t.co/mSlt8Af9j0","2016-09-23 19:21:23",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"233","Transgender kids in the media: telling responsible stories https://t.co/PdcHoY9BHE","2016-09-23 19:09:04",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"234","Please be considerate of using pronouns for transgender people. It is simply not okay to assume one's gender without consulting them first.","2016-09-23 18:42:02",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"235","Popular Nigerian Transgender, Noni Salma Regrets Not Making her Transition As A¬†Teenager https://t.co/rzTmumVWOS https://t.co/kKV6zMAdYs","2016-09-23 10:46:40",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"236","RT @joshbriond: there's about 100 easy ways you guys could have worded this w/o sounding like transphobic idiots: 

""transgender couple has‚Ä¶","2016-09-23 17:44:51",NA,NA,"TRUE","FALSE","8","0","FALSE",1
