"","tweet","date","lat","lon","isretweet","retweeted","retweetcount","favoritecount","favorited","score"
"142","""In this week‚Äôs episode Cam (Eric Stonestreet) and Mitchell‚Äôs (Jesse Tyler Ferguson) daughter, Lily invites over... https://t.co/aJtTDJYmWj","2016-09-27 19:20:02",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"143","Transgender child actor to guest star on 'Modern Family' https://t.co/5LLoHzqXKg","2016-09-27 18:05:56",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"144","Trans Pledges... https://t.co/upyy2LBxPP","2016-09-25 15:02:43",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"145","How many more crimes needs to be committed before this policy is axed?
https://t.co/KN6zVFCMFS #CounterCultureMom https://t.co/EbjnVgvZvA","2016-09-27 20:33:05",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"146","Highland school district appeals transgender ruling: Highland Local School officials are appealing a ruling t... https://t.co/f47W19nIIy","2016-09-27 21:51:15",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"147","RT @welivetoread: #LGBT #Transgender Women. . . . in #Michigan and the #Detroit Area. https://t.co/uF3NN61tmB","2016-09-27 22:01:51",NA,NA,"TRUE","FALSE","1","0","FALSE",0
"148","Modern Family First Show With Transgender Kid Actor https://t.co/bfZLwPsDpm https://t.co/TkYWHqbtvm","2016-09-27 18:29:37",NA,NA,"FALSE","FALSE","1","0","FALSE",1
"149","7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/KXRbUAkC7H","2016-09-27 22:08:17",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"150","As an fyi, I was held at the border and forced  to ""prove who I am"" this weekend. Here's the video.. https://t.co/yz3zKlnjzc #transgender","2016-09-27 21:03:55",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"151","RT @CSElive: ""We need 2 send a message 2 our transgender brothers &amp; sisters that we will walk w/ them"" &amp; fight #HB2 @meghannburke https://t‚Ä¶","2016-09-27 21:42:59",NA,NA,"TRUE","FALSE","3","0","FALSE",0
"152","Transgender Child Actor Jackson Millarker to Make Debut on ‚ÄòModern Family‚Äô This Wednesday https://t.co/mV4XVxc8Ik","2016-09-27 22:42:46",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"153","What you're seeing in Charlotte right now is obviously what happens when transgender people can't use the bathroom.","2016-09-22 03:54:46",NA,NA,"FALSE","FALSE","58","141","FALSE",1
"154","A Scalia clone confirmed, roll back transgender edicts, green cards on hold, revetting. Salafi mosques closed. @sidhubaba @formerleft","2016-09-27 22:16:28",NA,NA,"FALSE","FALSE","0","1","FALSE",0
"155","Transgender prom king may use boys' restroom, for now #LGBTQyouth @NolaLGBT https://t.co/7CdLsFCBvb","2016-09-27 19:30:06",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"156","BBC News - The transgender family where the father gives birth https://t.co/dyAsTEJJ5I","2016-09-23 06:46:24",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"157","#Omaha group looks to intervene in Nebraska's suit over federal transgender directive https://t.co/9o0ahP8175","2016-09-27 15:40:13",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"158","RT @birdybabbles: AYYO TWIT FAM: know any good YOUNG ADULT books with a transgender protagonist?  Teacher asking.  [plz rt]","2016-09-27 21:45:43",NA,NA,"TRUE","FALSE","38","0","FALSE",1
"159","How you transgender at 8?!?!? You can't tell me this is normal https://t.co/cHllfH8YCr","2016-09-27 21:09:23",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"160","10 Rules You Should Follow Before Dating A Transgender Woman https://t.co/0Awn2NRKSh","2016-09-27 21:45:53",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"161","RT @PageSix: ""Modern Family"" casts a transgender child actor https://t.co/8Vnlo6klVW https://t.co/QahroXBiB7","2016-09-27 22:27:35",NA,NA,"TRUE","FALSE","2","0","FALSE",1
"162","RT @mic: The next episode of 'Modern Family' will feature TV's first openly transgender child actor: https://t.co/H0EJeznCsK","2016-09-27 22:31:05",NA,NA,"TRUE","FALSE","12","0","FALSE",2
"163","Modern Family breaks new ground casting an 8-year-old transgender child actor: The move is being billed by US... https://t.co/WiJE7SVHjm","2016-09-27 22:29:23",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"164","""In this week‚Äôs episode Cam (Eric Stonestreet) and Mitchell‚Äôs (Jesse Tyler Ferguson) daughter, Lily invites over... https://t.co/aJtTDJYmWj","2016-09-27 19:20:02",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"165","Modern Family breaks new ground casting an 8-year-old transgender child actor: The move is being billed by US... https://t.co/WiJE7SVHjm","2016-09-27 22:29:23",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"166","RT @Deadline: ‚ÄòModern Family‚Äô Casts Transgender Child Actor https://t.co/oGiI3b6zrf","2016-09-27 22:00:23",NA,NA,"TRUE","FALSE","28","0","FALSE",1
"167","RT @blibal: Transgender unit, guaranteed revenue raise questions about Alvarado immigrant-detention center - good work @disolis! https://t.‚Ä¶","2016-09-27 21:37:24",NA,NA,"TRUE","FALSE","1","0","FALSE",2
"168","Alicia Oeser asks about gender non-conforming and transgender people at a talk about gender‚Ä¶ https://t.co/kWaA4iexGF","2016-09-27 22:31:36","42.37097","-71.12174","FALSE","FALSE","0","1","FALSE",0
"169","RT @TRANZGENDR: Why We Can't Afford the Protest Vote

https://t.co/wtIGZoeHYJ

#transgender #lgbt #lgbtq #girlslikeus #imwithher https://t.‚Ä¶","2016-09-27 22:10:50",NA,NA,"TRUE","FALSE","4","0","FALSE",0
"170","Eight year-old transgender actor Jackson Millarker will guest star on Modern Family. #TransChildActor https://t.co/BTUKHuyLih","2016-09-27 22:18:42",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"171","I liked a @YouTube video https://t.co/Eci0iQlPjw Transgender Women Murdered","2016-09-27 21:03:27",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"172","RT @splcenter: With Insurers on Board, More Hospitals Offer Transgender Surgery https://t.co/9V3FhbasRj by @rddysum https://t.co/kzQs8Az0Hu","2016-09-27 22:14:32",NA,NA,"TRUE","FALSE","5","0","FALSE",0
"173","#LGBTQ I personally knew &amp; attended transgender meetings to understand their feelings. I walked away educated &amp; fel‚Ä¶ https://t.co/4lBc2ck04D","2016-09-27 20:05:14",NA,NA,"FALSE","FALSE","0","1","FALSE",1
"174","RT @JBStonestreet: For all who said we overreacted to the Iowa Civil Rights Commission brochure... Massachusetts:  https://t.co/akMhYoSajF‚Ä¶","2016-09-27 18:05:49",NA,NA,"TRUE","FALSE","19","0","FALSE",0
"175","@KurtBusiek It probably would have been better to make a rainbow hand, a transgender pride color hand, and so on.","2016-09-27 17:08:28",NA,NA,"FALSE","FALSE","0","0","FALSE",2
"176","Transgender former Navy SEAL says TSA humiliated her https://t.co/lhp3DHnuEZ","2016-09-22 10:45:48",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"177","#LGBTQ I personally knew &amp; attended transgender meetings to understand their feelings. I walked away educated &amp; fel‚Ä¶ https://t.co/4lBc2ck04D","2016-09-27 20:05:14",NA,NA,"FALSE","FALSE","0","1","FALSE",1
"178","RT @LAnthonyBricker: Yesterday's 43-pg decision regarding bathroom access for an Ohio #transgender student can be found here https://t.co/q‚Ä¶","2016-09-27 21:43:13",NA,NA,"TRUE","FALSE","6","0","FALSE",0
"179","RT @MelodyMonae: Awe I have 515 Followes! #Tgirl #Transgender #YourTgirlCrush  Ì†ΩÌ∏çÌ†ΩÌ∏çÌ†ΩÌ∏ç https://t.co/t0GIHW12Ny","2016-09-27 21:54:08",NA,NA,"TRUE","FALSE","132","0","FALSE",0
"180","'Modern Family' casts transgender child actor: ABC's Modern Family has cast its first openly transgender chil... https://t.co/0dBEQx8iiq","2016-09-27 18:08:15",NA,NA,"FALSE","FALSE","0","0","FALSE",3
"181","RT @LGBTHealthGA: Well done, Modern Family TV people. #ModernFamily #Transisbeautiful #JacksonMillarker #HealthInitiative... https://t.co/N‚Ä¶","2016-09-27 22:01:03",NA,NA,"TRUE","FALSE","1","0","FALSE",2
"182",".@JanetMefferd RE: your show on #TRANSGENDER today: 
Homosexuality, Gender Confusion, and the Spirit of Baphomet https://t.co/teVotPlCA8","2016-09-27 20:41:42",NA,NA,"FALSE","FALSE","1","2","FALSE",-1
"183","#raleigh Wake sheriff threatens to pull deputies over transgender bathroom policy. https://t.co/PgNQMkZw7H","2016-09-27 21:31:38",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"184","'Modern Family' casts transgender child actor Jackson Millarker @CNN https://t.co/tI7YTTixAC, BAN, BAN, BAN, its misleading Lil children.","2016-09-27 22:39:05",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"185","Ì†æÌ¥ñ MN Christians want transgender people to ""ask them first"" before using the bathroom 
https://t.co/DcqUeLlTDd","2016-09-20 15:07:45",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"186","RT @mycodedecoded: ‚ÄòModern Family‚Äô Makes History By Casting TV‚Äôs First Transgender Child Actor https://t.co/fEkUqnSIs9","2016-09-27 22:14:16",NA,NA,"TRUE","FALSE","1","0","FALSE",1
"187","RT @VoddieBaucham: http://t.co/dAUMe9Nqef ""Groups ask school districts to reconsider transgender restroom policies""  The new frontier of th‚Ä¶","2016-09-27 18:56:06",NA,NA,"TRUE","FALSE","6","0","FALSE",0
"188","Kellie Maloney, former boxing manager of Lennox Lewis to speak at transgender conference https://t.co/ElYvxyrhg3","2016-09-20 18:45:17",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"189","'Modern Family' Casts TV's First Transgender Child Actor https://t.co/EqUN9vR0YG https://t.co/iO1khfonaC","2016-09-27 15:13:33",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"190","Transgender 'boy' defends invasion of locker rooms
https://t.co/epwV8Gt5JW","2016-09-27 20:58:10",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"191","Transgender 'boy' defends invasion of locker rooms https://t.co/4KWQodv9tO","2016-09-27 21:05:58",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"192","RT @CSElive: ""We need 2 send a message 2 our transgender brothers &amp; sisters that we will walk w/ them"" &amp; fight #HB2 @meghannburke https://t‚Ä¶","2016-09-27 21:42:59",NA,NA,"TRUE","FALSE","3","0","FALSE",0
"193","RT @InStyle: Meet the transgender model who's breaking into the fashion world: https://t.co/dQpcLdOIRd via @TIME https://t.co/G7v0YNrX0e","2016-09-27 22:26:51",NA,NA,"TRUE","FALSE","2","0","FALSE",-1
"194","RT @intelligencer: Ohio Judge Upholds Federal Guidelines for Transgender Students https://t.co/RkifJXSCZd","2016-09-27 22:30:21",NA,NA,"TRUE","FALSE","13","0","FALSE",0
"195","RT @RaquelWillis_: 13 Trans Latinx Activists Who Are Changing the World
https://t.co/iUdFsJ6OHN https://t.co/v7tLWavkJ6","2016-09-27 22:23:36",NA,NA,"TRUE","FALSE","256","0","FALSE",0
"196","RT @JBStonestreet: For all who said we overreacted to the Iowa Civil Rights Commission brochure... Massachusetts:  https://t.co/akMhYoSajF‚Ä¶","2016-09-27 18:05:49",NA,NA,"TRUE","FALSE","19","0","FALSE",0
"197","RT @RaquelWillis_: 13 Trans Latinx Activists Who Are Changing the World
https://t.co/iUdFsJ6OHN https://t.co/v7tLWavkJ6","2016-09-27 22:23:36",NA,NA,"TRUE","FALSE","256","0","FALSE",0
"198","RT @BanarMaura: D.C. Will Fine You For Calling A Transgender Person The ‚ÄòWrong‚Äô Pronouns https://t.co/NktG31bW09 via @dailycaller","2016-09-27 21:52:58",NA,NA,"TRUE","FALSE","2","0","FALSE",0
"199","RT @lmcgaughy: Texas detention center that will hold #transgender migrants stands at the nation's cultural crossroads wars.https://t.co/xZ9‚Ä¶","2016-09-27 21:33:58",NA,NA,"TRUE","FALSE","6","0","FALSE",0
"200","RT @mic: The next episode of 'Modern Family' will feature TV's first openly transgender child actor: https://t.co/H0EJeznCsK","2016-09-27 22:31:05",NA,NA,"TRUE","FALSE","12","0","FALSE",2
"201","RT @TRANZGENDR: Why We Can't Afford the Protest Vote

https://t.co/wtIGZoeHYJ

#transgender #lgbt #lgbtq #girlslikeus #imwithher https://t.‚Ä¶","2016-09-27 22:07:58",NA,NA,"TRUE","FALSE","4","0","FALSE",0
"202","That's a totally f**ked up family! :D)      Transgender Man Becomes First to Have Baby with Transgender Female  https://t.co/jJPkxeuHzQ","2016-09-27 22:18:16",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"203","National News - First Transgender Child TV Actor to Appear on ABC's 'Modern Family': The first openly transge... https://t.co/z40wjYANhU","2016-09-27 20:19:10",NA,NA,"FALSE","FALSE","0","0","FALSE",2
"204","'Modern Family' Casts A Transgender Child Actor &amp; It's A Big Step Forward For Broadcast TV - Bustle https://t.co/ALxg9Wa4rU","2016-09-27 22:13:40",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"205","RT @kmovnewsfeed: Transgender child actor to guest star on 'Modern Family' https://t.co/LPIMG59zdK #kmov #News4","2016-09-27 19:47:59",NA,NA,"TRUE","FALSE","1","0","FALSE",1
"206","10 Rules You Should Follow Before Dating A Transgender Woman https://t.co/BOogX97XLt","2016-09-27 17:55:05",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"207","This comic may be the first to center specifically around a trans protagonist https://t.co/bhI0jNwOTD via @huffpostqueer","2016-09-27 16:52:20",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"208","Transgender former Navy SEAL says TSA humiliated her https://t.co/n90NB01D7D","2016-09-22 10:45:47",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"209","RT @kmovnewsfeed: Transgender child actor to guest star on 'Modern Family' https://t.co/LPIMG59zdK #kmov #News4","2016-09-27 19:47:59",NA,NA,"TRUE","FALSE","1","0","FALSE",1
"210","Grandmother speaks to 303 board about transgender students Read it Wednesday in the Pekin Daily Times. https://t.co/n55IGIa1xm","2016-09-27 21:35:16",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"211","RT @AuthorPailinJay: ‚Ä¢ Pailin Jay: LGBT love story with M/M transgender romance #LGBT #Romance https://t.co/gJjKJpr7LN https://t.co/JCVip4U‚Ä¶","2016-09-27 21:47:57",NA,NA,"TRUE","FALSE","1","0","FALSE",1
"212","@CNN Is this 8yr old PHYSICALLY transgender, or at 8, before the hormones of puberty, he deems himself as such? Or does MOM want him to be?","2016-09-27 15:49:46",NA,NA,"FALSE","FALSE","0","2","FALSE",0
"213","Well done, Modern Family TV people. #ModernFamily #Transisbeautiful #JacksonMillarker #HealthInitiative... https://t.co/NfOpQlZaxc","2016-09-27 21:55:23",NA,NA,"FALSE","FALSE","1","0","FALSE",2
"214","How many more crimes needs to be committed before this policy is axed?
https://t.co/KN6zVFCMFS #CounterCultureMom https://t.co/EbjnVgvZvA","2016-09-27 20:33:05",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"215","7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/LKMJzdUQhb","2016-09-27 21:30:22",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"216","Transgender patients face fear and stigma in the doctor's office https://t.co/Jqr2AkYYWC via @ReutersIndia","2016-09-27 22:34:00",NA,NA,"FALSE","FALSE","0","0","FALSE",-2
"217","This is the Cleveland Aquarium's solution to #transgender bathroom issues.  I applaud the creativity. https://t.co/uksEDkhiG5","2016-09-20 12:39:55",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"218","RT @OnTopMag: 'Modern Family' Episode To Feature Transgender Child Actor https://t.co/BK231CyQSa .@modernfam #lgbt","2016-09-27 22:11:40",NA,NA,"TRUE","FALSE","3","0","FALSE",1
"219","The Thursday Extra is available Now for your reading discernment. . .  https://t.co/LqyW9nxpjE #God #Jesus #Christian #Catholic #PopeFrancis","2016-09-27 18:38:37",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"220","""Blackness troubles gender ... Blackness makes for gender trouble."" https://t.co/EGS2zVegA3 https://t.co/3oqQn8PYVH","2016-09-20 07:07:15",NA,NA,"FALSE","FALSE","0","1","FALSE",-2
"221","RT @julesp11: I don't care if you're transgender, I don't care if you're gay. Stay the hell off me, we'll be alright. What cows are we movi‚Ä¶","2016-09-27 13:31:11",NA,NA,"TRUE","FALSE","2","0","FALSE",0
"222","Bad-Ass Transgender Student Took His Transphobic School To Court https://t.co/d5r0jtVFXA via @PopResistance","2016-09-27 20:51:43",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"223","Transgender child actor to guest star on @modernfamilytv Wednesday night https://t.co/tsKz9jHmI1 https://t.co/C4c07oj2HR","2016-09-27 21:05:45",NA,NA,"FALSE","FALSE","1","3","FALSE",0
"224","Have you seen Modern Family? I haven't yet. This is cool though. Should I? https://t.co/pmP7UmjbdS","2016-09-27 21:27:22",NA,NA,"FALSE","FALSE","0","0","FALSE",2
"225","RT @ChadHGriffin: .@HillaryClinton's first stop after the debate: North Carolina, where she's speaking out for transgender equality and aga‚Ä¶","2016-09-27 22:25:55",NA,NA,"TRUE","FALSE","20","0","FALSE",0
"226","RT @PageSix: ""Modern Family"" casts a transgender child actor https://t.co/8Vnlo6klVW https://t.co/QahroXBiB7","2016-09-27 22:30:08",NA,NA,"TRUE","FALSE","2","0","FALSE",1
"227","RT @emilytgreen: SF will no longer enter into contracts with companies based in states that bar civil-rights protections for gay and transg‚Ä¶","2016-09-27 22:20:02",NA,NA,"TRUE","FALSE","4","0","FALSE",0
"228","10 Rules You Should Follow Before Dating A Transgender Woman https://t.co/BOogX97XLt","2016-09-27 17:55:05",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"229","RT @emilytgreen: SF will no longer enter into contracts with companies based in states that bar civil-rights protections for gay and transg‚Ä¶","2016-09-27 22:20:02",NA,NA,"TRUE","FALSE","4","0","FALSE",0
"230","'Modern Family' Casts A Transgender Child Actor &amp; It's A Big Step Forward For Broadcast TV - Bustle: Bustle'M... https://t.co/pdtAkbSP5l","2016-09-27 21:44:59",NA,NA,"FALSE","FALSE","0","1","FALSE",1
"231","@ModernFam makes history by casting TV's first transgender child actor https://t.co/WEfB55JUbA via @huffpostqueer","2016-09-27 21:26:16",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"232","RT @intelligencer: Ohio Judge Upholds Federal Guidelines for Transgender Students https://t.co/RkifJXSCZd","2016-09-27 22:30:21",NA,NA,"TRUE","FALSE","13","0","FALSE",0
"233","RT @ElizabethSaewyc: At @Roundhouse983 about to chat with Janice and Cory about our @SARAVYC @UBCNursing study on transgender youth pregnan‚Ä¶","2016-09-27 22:06:53",NA,NA,"TRUE","FALSE","1","0","FALSE",0
"234","Modern Family will feature Tv's first openly Transgender child actor #TransChildActor https://t.co/kkljjcNi5s","2016-09-27 22:18:14",NA,NA,"FALSE","FALSE","0","0","FALSE",2
"235","First transgender child casted for Modern Family! 
#breakingthenorm #translivesdomatter #makehistory https://t.co/aYWZsJAmKK","2016-09-27 19:40:34",NA,NA,"FALSE","FALSE","0","1","FALSE",1
"236","RT @TheTruth24US: Ohio judge orders girls"" bathroom access for transgender student #D27 https://t.co/BmsxK9cYKl","2016-09-27 22:08:51",NA,NA,"TRUE","FALSE","1","0","FALSE",0
